,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,first_time,goal,location_x,location_y,distance,angle
6639,2,90,"[106.0, 51.0]",1.0,Carla Humphrey,Regular Play,Bristol City WFC,Right Midfield,0.04405174,Normal,Right Foot,Open Play,0,0,106.0,51.0,17.804493814764857,0.35621965539614997
6640,1,4,"[103.0, 55.0]",0.0,Emma Follis,From Counter,Birmingham City WFC,Center Forward,0.035536993,Normal,Right Foot,Open Play,1,0,103.0,55.0,22.67156809750927,0.26659183846846374
6641,1,13,"[106.0, 37.0]",0.0,Stephanie Houghton,From Corner,Manchester City WFC,Right Center Back,0.017507983,Normal,Head,Open Play,0,0,106.0,37.0,14.317821063276353,0.5349550737860965
6642,1,13,"[87.0, 47.0]",0.0,Georgia Stanway,From Corner,Manchester City WFC,Left Attacking Midfield,0.015467175,Normal,Right Foot,Open Play,0,0,87.0,47.0,33.734255586866,0.2310906671958972
6643,1,17,"[91.0, 39.0]",0.0,Chloe Arthur,Regular Play,Birmingham City WFC,Center Attacking Midfield,0.031297415,Normal,Left Foot,Open Play,0,0,91.0,39.0,29.017236257093817,0.2738168199979826
6644,1,18,"[113.0, 42.0]",0.0,Lucy Staniforth,Regular Play,Birmingham City WFC,Left Wing,0.2846494,Normal,Right Foot,Open Play,0,0,113.0,42.0,7.280109889280518,0.9869259311327815
6645,1,23,"[102.0, 40.0]",0.0,Hayley Ladd,From Free Kick,Birmingham City WFC,Left Center Midfield,0.0811023,Half Volley,Right Foot,Open Play,0,0,102.0,40.0,18.0,0.4373378917478839
6646,1,27,"[95.0, 32.0]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Attacking Midfield,0.02583486,Normal,Right Foot,Open Play,0,0,95.0,32.0,26.248809496813376,0.2888647129707687
6647,1,30,"[92.0, 21.0]",0.0,Caroline Weir,From Free Kick,Manchester City WFC,Left Midfield,0.009602911,Normal,Right Foot,Open Play,0,0,92.0,21.0,33.83784863137726,0.19586208005003122
6648,1,33,"[101.0, 58.0]",0.0,Emma Follis,From Throw In,Birmingham City WFC,Center Forward,0.015413678,Normal,Right Foot,Open Play,0,0,101.0,58.0,26.1725046566048,0.2234119933102541
6649,1,40,"[108.0, 47.0]",1.0,Jennifer Patricia Beattie,From Corner,Manchester City WFC,Left Center Back,0.013351768,Normal,Head,Open Play,0,0,108.0,47.0,13.892443989449804,0.49696860487905337
6650,1,41,"[100.0, 53.0]",0.0,Tessa Wullaert,From Corner,Manchester City WFC,Right Attacking Midfield,0.041440032,Normal,Left Foot,Open Play,0,0,100.0,53.0,23.853720883753127,0.28164013810927696
6651,1,48,"[106.0, 33.0]",0.0,Nikita Parris,From Free Kick,Birmingham City WFC,Center Forward,0.19323294,Normal,Right Foot,Open Play,0,0,106.0,33.0,15.652475842498529,0.4548759041563635
6652,2,48,"[114.0, 44.0]",0.0,Meaghan Sargeant,From Corner,Birmingham City WFC,Right Back,0.11550733,Normal,Head,Open Play,0,1,114.0,44.0,7.211102550927978,0.9272952180016123
6653,2,53,"[107.0, 45.0]",0.0,Caroline Weir,From Throw In,Manchester City WFC,Left Midfield,0.08562554,Normal,Left Foot,Open Play,0,1,107.0,45.0,13.92838827718412,0.5287727723351922
6654,2,58,"[100.0, 32.0]",0.0,Lucy Staniforth,From Free Kick,Birmingham City WFC,Right Wing,0.4237227,Lob,Right Foot,Open Play,1,0,100.0,32.0,21.540659228538015,0.34302394042070344
6655,2,59,"[104.0, 61.0]",0.0,Nikita Parris,From Throw In,Manchester City WFC,Center Forward,0.010206212,Normal,Right Foot,Open Play,0,0,104.0,61.0,26.40075756488817,0.18579121237801116
6656,2,62,"[91.0, 48.0]",0.0,Tessa Wullaert,Regular Play,Manchester City WFC,Right Attacking Midfield,0.01968088,Normal,Right Foot,Open Play,0,0,91.0,48.0,30.083217912982647,0.2552739699053277
6657,2,64,"[113.0, 39.0]",0.0,Nikita Parris,From Throw In,Manchester City WFC,Center Forward,0.6516305,Normal,Right Foot,Open Play,1,1,113.0,39.0,7.0710678118654755,1.025141272267905
6658,2,70,"[95.0, 51.0]",0.0,Keira Walsh,From Throw In,Manchester City WFC,Center Midfield,0.020765156,Normal,Right Foot,Open Play,1,0,95.0,51.0,27.313000567495326,0.26741079718387334
6659,2,72,"[100.0, 58.0]",0.0,Tessa Wullaert,Regular Play,Manchester City WFC,Right Attacking Midfield,0.019009676,Normal,Right Foot,Open Play,0,1,100.0,58.0,26.90724809414742,0.2222553022852227
6660,2,73,"[94.0, 15.0]",0.0,Hayley Ladd,From Free Kick,Birmingham City WFC,Left Center Midfield,0.019932806,Normal,Right Foot,Open Play,0,0,94.0,15.0,36.069377593742864,0.16047581423033144
6661,2,74,"[107.0, 24.0]",1.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Attacking Midfield,0.023883743,Normal,Right Foot,Open Play,0,0,107.0,24.0,20.615528128088304,0.24900162992955457
6662,2,76,"[95.0, 49.0]",0.0,Caroline Weir,From Free Kick,Manchester City WFC,Left Midfield,0.06808526,Normal,Left Foot,Free Kick,0,0,95.0,49.0,26.570660511172846,0.28212373214271536
6663,2,79,"[105.0, 54.0]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Attacking Midfield,0.06217387,Normal,Left Foot,Open Play,0,0,105.0,54.0,20.518284528683193,0.28805544705062586
6664,2,84,"[95.0, 38.0]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Midfield,0.03445232,Normal,Left Foot,Open Play,0,0,95.0,38.0,25.079872407968907,0.315374966433101
6665,2,87,"[117.0, 54.0]",0.0,Lucy Staniforth,From Throw In,Birmingham City WFC,Right Wing,0.026223471,Normal,Right Foot,Open Play,1,0,117.0,54.0,14.317821063276353,0.1263081170632406
6666,1,1,"[114.0, 42.0]",0.0,Chloe Arthur,From Throw In,Birmingham City WFC,Left Defensive Midfield,0.41839263,Half Volley,Right Foot,Open Play,0,0,114.0,42.0,6.324555320336759,1.1071487177940904
6667,1,2,"[116.0, 37.0]",0.0,Emma Follis,From Throw In,Birmingham City WFC,Right Wing,0.30190638,Half Volley,Right Foot,Open Play,0,1,116.0,37.0,5.0,1.296628875675238
6668,1,4,"[99.0, 27.0]",0.0,Rinsola Babajide,Regular Play,Liverpool WFC,Left Wing,0.028445704,Normal,Left Foot,Open Play,0,0,99.0,27.0,24.698178070456937,0.27562943838213094
6669,1,8,"[95.0, 50.0]",0.0,Lucy Staniforth,From Throw In,Birmingham City WFC,Center Attacking Midfield,0.019290444,Normal,Right Foot,Open Play,1,0,95.0,50.0,26.92582403567252,0.2749433411959124
6670,1,14,"[89.0, 38.0]",0.0,Charlie Wellings,From Free Kick,Birmingham City WFC,Center Forward,0.011014464,Normal,Right Foot,Open Play,0,0,89.0,38.0,31.064449134018133,0.2556112990225678
6671,1,16,"[76.0, 40.0]",0.0,Laura Coombs,From Throw In,Birmingham City WFC,Left Center Midfield,0.014508638,Normal,Right Foot,Open Play,0,0,76.0,40.0,44.0,0.18131977440149033
6672,1,20,"[106.0, 44.0]",0.0,Niamh Fahey,From Corner,Liverpool WFC,Center Defensive Midfield,0.08464224,Volley,Right Foot,Open Play,0,0,106.0,44.0,14.560219778561036,0.5191461142465232
6673,1,39,"[105.0, 50.0]",0.0,Connie Scofield,From Throw In,Birmingham City WFC,Left Wing,0.09020005,Normal,Left Foot,Open Play,0,1,105.0,50.0,18.027756377319946,0.3704226852855752
6674,1,45,"[95.0, 55.0]",0.0,Charlie Wellings,Regular Play,Birmingham City WFC,Center Forward,0.016859783,Normal,Right Foot,Open Play,1,0,95.0,55.0,29.154759474226502,0.2353635748271618
6675,2,46,"[103.0, 60.0]",0.0,Courtney Sweetman-Kirk,From Throw In,Liverpool WFC,Center Forward,0.010275588,Normal,Left Foot,Open Play,0,0,103.0,60.0,26.248809496813376,0.19939498592015195
6676,2,48,"[116.0, 32.0]",0.0,Kerys Harrop,From Corner,Birmingham City WFC,Left Back,0.22079672,Normal,Left Foot,Open Play,0,0,116.0,32.0,8.94427190999916,0.46364760900080565
6677,2,49,"[96.0, 39.0]",0.0,Connie Scofield,From Corner,Birmingham City WFC,Left Wing,0.02821337,Volley,Right Foot,Open Play,0,0,96.0,39.0,24.020824298928627,0.3297503837365285
6678,2,50,"[99.0, 60.0]",0.0,Courtney Sweetman-Kirk,Regular Play,Birmingham City WFC,Center Forward,0.012376024,Normal,Right Foot,Open Play,0,0,99.0,60.0,29.0,0.2008896057287923
6679,2,60,"[109.0, 38.0]",0.0,Courtney Sweetman-Kirk,Regular Play,Liverpool WFC,Center Forward,0.06688677,Normal,Head,Open Play,0,0,109.0,38.0,11.180339887498949,0.6792002214726085
6680,2,69,"[95.0, 48.0]",0.0,Harriet Scott,Regular Play,Birmingham City WFC,Right Back,0.023912475,Normal,Left Foot,Open Play,0,0,95.0,48.0,26.248809496813376,0.2888647129707687
6681,2,77,"[101.0, 23.0]",0.0,Emma Follis,Other,Birmingham City WFC,Right Wing,0.01930879,Normal,Right Foot,Open Play,0,0,101.0,23.0,25.495097567963924,0.2353063457176373
6682,2,78,"[95.0, 22.0]",0.0,Lucy Staniforth,Regular Play,Birmingham City WFC,Center Attacking Midfield,0.015939327,Normal,Right Foot,Open Play,0,0,95.0,22.0,30.805843601498726,0.21116652894798557
6683,2,79,"[100.0, 39.0]",0.0,Hayley Ladd,From Keeper,Birmingham City WFC,Right Defensive Midfield,0.085221596,Normal,Right Foot,Open Play,0,0,100.0,39.0,20.024984394500787,0.39386861073636165
6684,2,81,"[93.0, 47.0]",0.0,Lucy Staniforth,Regular Play,Birmingham City WFC,Center Attacking Midfield,0.016101416,Normal,Right Foot,Open Play,0,0,93.0,47.0,27.892651361962706,0.27621849655713226
6685,2,86,"[93.0, 46.0]",0.0,Hayley Ladd,Regular Play,Birmingham City WFC,Right Defensive Midfield,0.03476727,Normal,Right Foot,Open Play,0,0,93.0,46.0,27.65863337187866,0.2807666143530002
6686,2,90,"[85.0, 53.0]",0.0,Rhiannon Roberts,From Throw In,Liverpool WFC,Right Center Midfield,0.00718665,Normal,Right Foot,Open Play,0,0,85.0,53.0,37.33630940518894,0.20046389052758873
6687,1,1,"[92.0, 28.0]",0.0,Bonnie Horwood,From Free Kick,Yeovil Town LFC,Right Center Midfield,0.05693176,Normal,Right Foot,Free Kick,0,0,92.0,28.0,30.463092423455635,0.24084645524141193
6688,1,3,"[89.0, 55.0]",1.0,Julie Biesmans,From Throw In,Bristol City WFC,Left Center Midfield,0.011356612,Normal,Right Foot,Open Play,0,0,89.0,55.0,34.438350715445125,0.20887422918023474
6689,1,27,"[99.0, 55.0]",0.0,Rosella Ayane,Regular Play,Bristol City WFC,Center Forward,0.02259712,Half Volley,Left Foot,Open Play,0,0,99.0,55.0,25.80697580112788,0.25292647265302837
6690,1,28,"[97.0, 27.0]",0.0,Lucy Graham,Regular Play,Bristol City WFC,Center Attacking Midfield,0.018386766,Normal,Right Foot,Open Play,0,0,97.0,27.0,26.419689627245813,0.2635204939878902
6691,1,30,"[100.0, 56.0]",0.0,Anne-Marie Heatherson,From Throw In,Bristol City WFC,Right Wing,0.016947566,Normal,Left Foot,Open Play,0,0,100.0,56.0,25.612496949731394,0.24497866312686423
6692,1,36,"[101.0, 60.0]",1.0,Rosella Ayane,From Counter,Bristol City WFC,Center Forward,0.020065805,Normal,Right Foot,Open Play,0,0,101.0,60.0,27.586228448267445,0.2012645113990155
6693,1,43,"[104.0, 52.0]",0.0,Carla Humphrey,Regular Play,Bristol City WFC,Right Wing,0.038379144,Normal,Left Foot,Open Play,0,0,104.0,52.0,20.0,0.3217505543966416
6694,1,45,"[90.0, 37.0]",0.0,Julie Biesmans,From Free Kick,Bristol City WFC,Left Center Midfield,0.045029465,Normal,Right Foot,Free Kick,0,0,90.0,37.0,30.14962686336267,0.26255292915524286
6695,1,46,"[109.0, 32.0]",0.0,Lucy Graham,Regular Play,Bristol City WFC,Center Attacking Midfield,0.097070515,Normal,Left Foot,Open Play,0,0,109.0,32.0,13.601470508735444,0.4800780552050724
6696,2,45,"[116.0, 41.0]",0.0,Anne-Marie Heatherson,From Throw In,Yeovil Town LFC,Right Wing,0.3105354999999999,Normal,Left Foot,Open Play,0,1,116.0,41.0,4.123105625617661,1.5395564933646284
6697,2,47,"[105.0, 26.0]",0.0,Lucy Graham,From Throw In,Bristol City WFC,Center Attacking Midfield,0.030895844,Normal,Right Foot,Open Play,0,0,105.0,26.0,20.518284528683193,0.28805544705062586
6698,2,55,"[108.0, 40.0]",0.0,Lucy Graham,Other,Bristol City WFC,Center Attacking Midfield,0.76,Normal,Right Foot,Penalty,0,1,108.0,40.0,12.0,0.6435011087932843
6699,2,63,"[98.0, 22.0]",0.0,Poppy Pattinson,Regular Play,Bristol City WFC,Left Back,0.016241979,Normal,Left Foot,Open Play,0,0,98.0,22.0,28.42534080710379,0.21866894587394214
6700,2,70,"[101.0, 31.0]",0.0,Rosella Ayane,From Corner,Bristol City WFC,Center Forward,0.034519624,Half Volley,Right Foot,Open Play,1,0,101.0,31.0,21.02379604162864,0.3427264984306647
6701,2,71,"[94.0, 48.0]",1.0,Rosella Ayane,From Throw In,Bristol City WFC,Center Forward,0.030446416,Normal,Left Foot,Open Play,0,1,94.0,48.0,27.202941017470888,0.2797584471752726
6702,2,75,"[95.0, 27.0]",0.0,Julie Biesmans,From Throw In,Bristol City WFC,Left Center Midfield,0.023541426,Normal,Left Foot,Open Play,0,0,95.0,27.0,28.178005607210743,0.251621077510965
6703,2,81,"[105.0, 37.0]",1.0,Lucy Graham,From Throw In,Bristol City WFC,Center Attacking Midfield,0.14654261,Normal,Left Foot,Open Play,0,0,105.0,37.0,15.297058540778355,0.5031953235893651
6704,2,85,"[108.0, 43.0]",0.0,Olivia Fergusson,From Keeper,Yeovil Town LFC,Center Forward,0.056628678,Normal,Head,Open Play,0,0,108.0,43.0,12.36931687685298,0.6112156803148009
6705,2,92,"[99.0, 30.0]",0.0,Olivia Fergusson,Regular Play,Yeovil Town LFC,Center Forward,0.02799405,Normal,Right Foot,Open Play,0,0,99.0,30.0,23.259406699226016,0.30970294454245606
6706,2,93,"[93.0, 54.0]",0.0,Lucy Graham,From Throw In,Yeovil Town LFC,Center Attacking Midfield,0.019153053,Normal,Right Foot,Open Play,0,0,93.0,54.0,30.4138126514911,0.2332969515366275
6707,1,0,"[95.0, 46.0]",0.0,Brooke Chaplen,From Throw In,Reading WFC,Center Attacking Midfield,0.028775858,Normal,Right Foot,Open Play,0,0,95.0,46.0,25.709920264364882,0.30067639140012786
6708,1,13,"[106.0, 34.0]",0.0,Laura Coombs,From Free Kick,Liverpool WFC,Left Center Midfield,0.10703505,Normal,Right Foot,Open Play,1,0,106.0,34.0,15.231546211727817,0.47835243137865757
6709,1,15,"[106.0, 48.0]",0.0,Brooke Chaplen,From Free Kick,Reading WFC,Center Attacking Midfield,0.036873266,Normal,Left Foot,Open Play,0,0,106.0,48.0,16.1245154965971,0.43032661312255854
6710,1,18,"[102.0, 38.0]",0.0,Fara Williams,From Free Kick,Reading WFC,Left Wing,0.16147989,Normal,Right Foot,Free Kick,0,0,102.0,38.0,18.110770276274835,0.4324077755705381
6711,1,21,"[94.0, 24.0]",0.0,Laura Coombs,From Free Kick,Liverpool WFC,Left Center Midfield,0.028361551,Normal,Right Foot,Free Kick,0,0,94.0,24.0,30.528675044947494,0.22328785067099838
6712,1,32,"[86.0, 47.0]",0.0,Brooke Chaplen,From Counter,Reading WFC,Center Attacking Midfield,0.008221132,Normal,Right Foot,Open Play,0,0,86.0,47.0,34.713109915419565,0.2248938543526434
6713,1,32,"[102.0, 26.0]",0.0,Fara Williams,From Corner,Reading WFC,Left Wing,0.03401685,Normal,Left Foot,Open Play,0,0,102.0,26.0,22.80350850198276,0.2782996590051114
6714,1,35,"[101.0, 54.0]",0.0,Brooke Chaplen,From Goal Kick,Reading WFC,Center Attacking Midfield,0.09584505,Normal,Right Foot,Open Play,0,1,101.0,54.0,23.600847442411894,0.2738997851731601
6715,1,44,"[89.0, 28.0]",0.0,Brooke Chaplen,From Throw In,Liverpool WFC,Center Attacking Midfield,0.012102171,Normal,Right Foot,Open Play,0,0,89.0,28.0,33.24154027718932,0.22391314369564744
6716,2,46,"[107.0, 28.0]",0.0,Fara Williams,From Throw In,Reading WFC,Left Wing,0.026331248,Normal,Left Foot,Open Play,0,0,107.0,28.0,17.69180601295413,0.3368247893916016
6717,2,53,"[88.0, 33.0]",0.0,Rachel Rowe,From Throw In,Reading WFC,Right Defensive Midfield,0.031730358,Normal,Right Foot,Open Play,0,0,88.0,33.0,32.7566787083184,0.23761929554554237
6718,2,56,"[97.0, 32.0]",0.0,Josanne Potter,From Free Kick,Reading WFC,Left Center Back,0.07966861,Normal,Left Foot,Free Kick,0,0,97.0,32.0,24.351591323771842,0.3086964656723962
6719,2,62,"[116.0, 33.0]",1.0,Rachel Furness,From Corner,Reading WFC,Left Defensive Midfield,0.035642557,Normal,Head,Open Play,0,0,116.0,33.0,8.06225774829855,0.5785242144177053
6720,2,71,"[100.0, 30.0]",0.0,Lauren Bruton,Regular Play,Reading WFC,Center Forward,0.036342733,Normal,Right Foot,Open Play,0,0,100.0,30.0,22.360679774997898,0.31926916991134136
6721,2,72,"[98.0, 24.0]",0.0,Brooke Chaplen,Regular Play,Reading WFC,Center Attacking Midfield,0.017436601,Normal,Right Foot,Open Play,0,0,98.0,24.0,27.202941017470888,0.23846833844033466
6722,2,74,"[104.0, 29.0]",0.0,Rachel Furness,From Free Kick,Reading WFC,Center Defensive Midfield,0.04984686,Normal,Left Foot,Open Play,0,0,104.0,29.0,19.4164878389476,0.3407408393648069
6723,2,80,"[100.0, 49.0]",0.0,Lauren Bruton,From Throw In,Reading WFC,Right Wing,0.043109067,Normal,Right Foot,Open Play,0,0,100.0,49.0,21.93171219946131,0.3313965574643198
6724,2,81,"[100.0, 41.0]",0.0,Fara Williams,From Throw In,Reading WFC,Right Center Midfield,0.037694816,Normal,Head,Open Play,0,0,100.0,41.0,20.024984394500787,0.39386861073636165
6725,2,88,"[98.0, 22.0]",0.0,Kirsty Linnett,From Throw In,Liverpool WFC,Center Forward,0.01532906,Normal,Right Foot,Open Play,0,0,98.0,22.0,28.42534080710379,0.21866894587394214
6726,2,91,"[87.0, 36.0]",0.0,Rinsola Babajide,From Counter,Liverpool WFC,Left Wing,0.015035164,Normal,Left Foot,Open Play,0,0,87.0,36.0,33.24154027718932,0.23783592745745105
6727,2,93,"[113.0, 34.0]",0.0,Gemma Suzanne Davison,From Counter,Reading WFC,Left Wing,0.14837557,Normal,Right Foot,Open Play,0,0,113.0,34.0,9.219544457292887,0.6817707034005768
6728,1,2,"[116.0, 26.0]",1.0,Poppy Pattinson,Regular Play,Bristol City WFC,Left Midfield,0.021097355,Normal,Left Foot,Open Play,0,0,116.0,26.0,14.560219778561036,0.16183743123842192
6729,1,4,"[107.0, 48.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.07237923,Normal,Left Foot,Open Play,0,0,107.0,48.0,15.264337522473747,0.44692054468797904
6730,1,8,"[100.0, 25.0]",0.0,Jordan Nobbs,Regular Play,Arsenal WFC,Left Center Forward,0.020559192,Half Volley,Right Foot,Open Play,0,0,100.0,25.0,25.0,0.25691954394790983
6731,1,10,"[93.0, 40.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.021550601,Normal,Left Foot,Open Play,0,0,93.0,40.0,27.0,0.294156710776805
6732,1,12,"[109.0, 32.0]",0.0,Jordan Nobbs,From Throw In,Arsenal WFC,Left Center Forward,0.046363614,Normal,Left Foot,Open Play,0,1,109.0,32.0,13.601470508735444,0.4800780552050724
6733,1,16,"[91.0, 30.0]",0.0,Dominique Johanna Anna Bloodworth,Regular Play,Arsenal WFC,Center Defensive Midfield,0.011553569,Normal,Right Foot,Open Play,0,0,91.0,30.0,30.675723300355934,0.24574163347729117
6734,1,18,"[109.0, 26.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.033890408,Normal,Right Foot,Open Play,0,0,109.0,26.0,17.804493814764857,0.2844318642239034
6735,1,22,"[101.0, 43.0]",0.0,Danielle van de Donk,Regular Play,Arsenal WFC,Right Midfield,0.029431684,Normal,Right Foot,Open Play,0,0,101.0,43.0,19.235384061671343,0.4055734494378519
6736,1,22,"[114.0, 36.0]",1.0,Louise Quinn,From Corner,Arsenal WFC,Center Back,0.06683263,Normal,Head,Open Play,0,0,114.0,36.0,7.211102550927978,0.9272952180016123
6737,1,40,"[115.0, 51.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.15476742,Normal,Right Foot,Open Play,0,1,115.0,51.0,12.083045973594572,0.2984989315861792
6738,1,46,"[108.0, 31.0]",0.0,Katie McCabe,From Counter,Arsenal WFC,Right Center Midfield,0.19291155,Normal,Left Foot,Open Play,0,0,108.0,31.0,15.0,0.43058573082097706
6739,2,47,"[116.0, 55.0]",0.0,Jordan Nobbs,From Counter,Arsenal WFC,Left Center Forward,0.03448559,Normal,Right Foot,Open Play,0,0,116.0,55.0,15.524174696260024,0.1412747771487049
6740,2,51,"[115.0, 44.0]",0.0,Jordan Nobbs,Regular Play,Arsenal WFC,Left Center Forward,0.2198562,Normal,Head,Open Play,0,0,115.0,44.0,6.4031242374328485,1.0121970114513343
6741,2,58,"[101.0, 35.0]",0.0,Vivianne Miedema,From Throw In,Arsenal WFC,Right Center Forward,0.047104005,Normal,Right Foot,Open Play,0,0,101.0,35.0,19.6468827043885,0.3897911613658031
6742,2,59,"[116.0, 48.0]",0.0,Jordan Nobbs,From Throw In,Arsenal WFC,Left Center Forward,0.35899898,Normal,Right Foot,Open Play,0,0,116.0,48.0,8.94427190999916,0.46364760900080565
6743,2,59,"[111.0, 54.0]",0.0,Vivianne Miedema,From Throw In,Arsenal WFC,Right Center Forward,0.02832431,Normal,Left Foot,Open Play,0,0,111.0,54.0,16.64331697709324,0.26916749278570057
6744,2,61,"[91.0, 37.0]",0.0,Vivianne Miedema,From Corner,Arsenal WFC,Right Center Forward,0.015104402,Normal,Right Foot,Open Play,0,0,91.0,37.0,29.154759474226502,0.27131786194642815
6745,2,62,"[92.0, 53.0]",0.0,Danielle van de Donk,From Throw In,Arsenal WFC,Right Midfield,0.015403031,Normal,Right Foot,Open Play,0,0,92.0,53.0,30.870698080866262,0.23465677392145112
6746,2,65,"[94.0, 32.0]",0.0,Carla Humphrey,Regular Play,Bristol City WFC,Right Center Midfield,0.036528397,Normal,Right Foot,Open Play,0,0,94.0,32.0,27.202941017470888,0.2797584471752726
6747,2,66,"[117.0, 42.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.39681187,Normal,Right Foot,Open Play,0,0,117.0,42.0,3.605551275463989,1.6951513213416578
6748,2,66,"[119.0, 42.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.6482962999999999,Normal,Right Foot,Open Play,0,0,119.0,42.0,2.23606797749979,2.5127963671743605
6749,2,67,"[117.0, 39.0]",0.0,Danielle van de Donk,Regular Play,Arsenal WFC,Right Midfield,0.53524876,Normal,Right Foot,Open Play,0,0,117.0,39.0,3.1622776601683795,1.8157749899217608
6750,2,72,"[118.0, 28.0]",0.0,Vivianne Miedema,From Throw In,Arsenal WFC,Right Center Forward,0.11573929,Normal,Left Foot,Open Play,0,0,118.0,28.0,12.165525060596439,0.12062366858010423
6751,2,75,"[87.0, 47.0]",0.0,Ella Rutherford,From Throw In,Bristol City WFC,Left Wing,0.015507651,Normal,Left Foot,Open Play,0,0,87.0,47.0,33.734255586866,0.2310906671958972
6752,2,81,"[106.0, 48.0]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Right Center Forward,0.12184173,Normal,Left Foot,Open Play,0,0,106.0,48.0,16.1245154965971,0.43032661312255854
6753,2,87,"[115.0, 48.0]",1.0,Vivianne Miedema,From Free Kick,Arsenal WFC,Right Center Forward,0.070376314,Normal,Head,Open Play,0,1,115.0,48.0,9.433981132056603,0.5012642648715824
6754,2,89,"[114.0, 52.0]",0.0,Lisa Evans,From Throw In,Arsenal WFC,Left Midfield,0.060620174,Normal,Right Foot,Open Play,0,0,114.0,52.0,13.416407864998739,0.2847304385227127
6755,2,89,"[116.0, 39.0]",0.0,Danielle van de Donk,From Throw In,Arsenal WFC,Right Midfield,0.7797021,Normal,Right Foot,Open Play,0,1,116.0,39.0,4.123105625617661,1.5395564933646284
6756,2,91,"[95.0, 51.0]",0.0,Carla Humphrey,From Throw In,Bristol City WFC,Right Center Midfield,0.029644573,Normal,Left Foot,Open Play,0,0,95.0,51.0,27.313000567495326,0.26741079718387334
6757,1,4,"[92.0, 53.0]",0.0,Laura Coombs,From Free Kick,Liverpool WFC,Center Attacking Midfield,0.040012542,Normal,Right Foot,Free Kick,0,0,92.0,53.0,30.870698080866262,0.23465677392145112
6758,1,11,"[95.0, 26.0]",0.0,Erin Cuthbert,Regular Play,Chelsea FCW,Right Wing,0.020565275,Normal,Right Foot,Open Play,0,0,95.0,26.0,28.653097563788805,0.243516675864392
6759,1,12,"[101.0, 29.0]",1.0,Francesca Kirby,From Corner,Chelsea FCW,Center Attacking Midfield,0.024166588,Normal,Right Foot,Open Play,0,0,101.0,29.0,21.95449840010015,0.31529903100367357
6760,1,16,"[110.0, 39.0]",1.0,Francesca Kirby,Regular Play,Chelsea FCW,Center Attacking Midfield,0.502132,Normal,Left Foot,Open Play,1,1,110.0,39.0,10.04987562112089,0.7551044034786732
6761,1,20,"[108.0, 43.0]",0.0,Francesca Kirby,From Throw In,Chelsea FCW,Center Attacking Midfield,0.20598227,Normal,Right Foot,Open Play,1,0,108.0,43.0,12.36931687685298,0.6112156803148009
6762,1,21,"[109.0, 41.0]",0.0,Francesca Kirby,Other,Chelsea FCW,Center Attacking Midfield,0.76,Normal,Right Foot,Penalty,0,1,109.0,41.0,11.045361017187261,0.6928795422778012
6763,1,23,"[93.0, 54.0]",0.0,Francesca Kirby,From Free Kick,Chelsea FCW,Center Attacking Midfield,0.017820474,Normal,Right Foot,Open Play,0,0,93.0,54.0,30.4138126514911,0.2332969515366275
6764,1,28,"[107.0, 34.0]",1.0,Erin Cuthbert,From Throw In,Chelsea FCW,Right Wing,0.02213871,Normal,Head,Open Play,0,0,107.0,34.0,14.317821063276353,0.5030462978462708
6765,1,42,"[113.0, 54.0]",0.0,Erin Cuthbert,Regular Play,Chelsea FCW,Right Wing,0.065561734,Half Volley,Right Foot,Open Play,1,0,113.0,54.0,15.652475842498529,0.2398346755765465
6766,1,46,"[109.0, 33.0]",0.0,Jonna Ann-Charlotte Andersson,Regular Play,Chelsea FCW,Left Back,0.090727225,Normal,Right Foot,Open Play,1,0,109.0,33.0,13.038404810405298,0.5191461142465227
6767,2,47,"[106.0, 52.0]",0.0,Hannah Jayne Blundell,From Throw In,Chelsea FCW,Right Back,0.04931323,Normal,Right Foot,Open Play,1,0,106.0,52.0,18.439088914585774,0.3328202129267493
6768,2,47,"[112.0, 42.0]",0.0,Ramona Bachmann,From Throw In,Chelsea FCW,Center Forward,0.19165397,Backheel,Right Foot,Open Play,0,0,112.0,42.0,8.246211251235321,0.8884797719201486
6769,2,51,"[106.0, 44.0]",0.0,Francesca Kirby,Regular Play,Chelsea FCW,Center Attacking Midfield,0.0751146999999999,Normal,Left Foot,Open Play,0,1,106.0,44.0,14.560219778561036,0.5191461142465232
6770,2,56,"[98.0, 25.0]",0.0,Francesca Kirby,From Throw In,Chelsea FCW,Center Attacking Midfield,0.032511093,Normal,Right Foot,Open Play,0,0,98.0,25.0,26.627053911388696,0.24870998909352288
