,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,outcome,first_time
1770,1,41,"[114.8, 33.1]",,Emily Murphy,From Free Kick,Birmingham City WFC,Left Wing,0.061435446000000005,Normal,Head,Open Play,Blocked,False
1771,2,48,"[97.1, 34.6]",,Caroline Weir,From Free Kick,Manchester City WFC,Left Center Midfield,0.074841954,Normal,Left Foot,Free Kick,Off T,False
1772,2,62,"[108.6, 38.4]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.06351883,Normal,Head,Open Play,Blocked,False
1773,2,63,"[99.8, 46.7]",,Georgia Stanway,From Corner,Manchester City WFC,Left Back,0.024417434000000002,Normal,Left Foot,Open Play,Off T,False
1774,2,72,"[108.1, 40.3]",,Caroline Weir,Other,Manchester City WFC,Left Center Midfield,0.76,Normal,Left Foot,Penalty,Saved,False
1775,2,74,"[106.4, 40.8]",,Ellen White,From Corner,Manchester City WFC,Center Forward,0.06221306,Volley,Right Foot,Open Play,Off T,True
1776,2,75,"[115.4, 47.0]",,Laura Coombs,From Corner,Manchester City WFC,Right Center Midfield,0.20336559999999998,Half Volley,Right Foot,Open Play,Blocked,False
1777,2,76,"[108.4, 32.3]",,Caroline Weir,From Corner,Manchester City WFC,Left Center Midfield,0.22123536,Normal,Left Foot,Open Play,Saved,False
1778,2,76,"[102.4, 34.6]",,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.032320432,Normal,Left Foot,Open Play,Blocked,False
1779,2,77,"[114.7, 33.3]",1.0,Janine Elizabeth Beckie,From Corner,Manchester City WFC,Right Wing,0.044415876,Normal,Head,Open Play,Off T,False
1780,2,80,"[106.2, 48.4]",,Janine Elizabeth Beckie,Regular Play,Manchester City WFC,Right Wing,0.35249504,Normal,Right Foot,Open Play,Saved,False
1781,2,82,"[111.0, 44.2]",1.0,Samantha June Mewis,From Free Kick,Manchester City WFC,Right Center Midfield,0.026856702000000003,Normal,Head,Open Play,Off T,False
1782,2,83,"[105.3, 30.8]",,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.064536124,Half Volley,Left Foot,Open Play,Saved,True
1783,2,84,"[113.8, 39.1]",,Esme Beth Morgan,From Corner,Manchester City WFC,Right Center Back,0.18399695,Half Volley,Right Foot,Open Play,Goal,True
1784,2,89,"[91.2, 25.8]",,Georgia Stanway,Regular Play,Manchester City WFC,Left Back,0.014188671000000002,Normal,Right Foot,Open Play,Off T,True
1785,2,93,"[112.8, 42.9]",1.0,Samantha June Mewis,From Corner,Manchester City WFC,Right Center Midfield,0.1383085,Half Volley,Right Foot,Open Play,Goal,True
1786,2,94,"[97.2, 34.1]",,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.019955894000000002,Half Volley,Left Foot,Open Play,Off T,True
1787,2,96,"[93.0, 53.1]",,Lucy Bronze,Regular Play,Manchester City WFC,Right Back,0.009628486,Half Volley,Right Foot,Open Play,Off T,False
1788,2,98,"[110.5, 27.7]",,Georgia Stanway,Regular Play,Manchester City WFC,Left Back,0.08933082,Half Volley,Right Foot,Open Play,Off T,False
1789,1,1,"[92.7, 39.4]",1.0,Samantha June Mewis,From Throw In,Manchester City WFC,Right Center Midfield,0.013517478500000001,Normal,Left Foot,Open Play,Saved,False
1790,1,10,"[114.0, 47.9]",,Janine Elizabeth Beckie,From Throw In,Manchester City WFC,Right Wing,0.24971083,Normal,Right Foot,Open Play,Saved,False
1791,1,11,"[110.0, 41.9]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.09969967,Half Volley,Left Foot,Open Play,Off T,True
1792,1,15,"[108.3, 44.2]",,Samantha June Mewis,From Free Kick,Manchester City WFC,Right Center Midfield,0.17073186,Half Volley,Right Foot,Open Play,Blocked,True
1793,1,18,"[101.8, 18.1]",,Kenza Dali,From Free Kick,West Ham United LFC,Center Forward,0.043171406,Normal,Right Foot,Free Kick,Blocked,False
1794,1,20,"[107.9, 42.2]",1.0,Lucy Bronze,From Corner,Manchester City WFC,Right Back,0.032244623,Normal,Head,Open Play,Wayward,False
1795,1,21,"[111.1, 46.8]",,Hawa Cissoko,Regular Play,West Ham United LFC,Left Center Back,0.23810768000000002,Volley,Left Foot,Open Play,Off T,True
1796,1,22,"[102.4, 28.9]",1.0,Caroline Weir,From Corner,Manchester City WFC,Left Center Midfield,0.03386914,Normal,Left Foot,Open Play,Post,False
1797,1,22,"[113.2, 43.8]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.11408065,Normal,Head,Open Play,Wayward,False
1798,1,23,"[112.7, 38.5]",,Samantha June Mewis,From Corner,Manchester City WFC,Right Center Midfield,0.087137796,Normal,Head,Open Play,Off T,False
1799,1,23,"[105.4, 31.2]",1.0,Lauren Hemp,Regular Play,Manchester City WFC,Left Wing,0.051961020000000004,Normal,Right Foot,Open Play,Blocked,False
1800,1,29,"[116.2, 43.1]",1.0,Janine Elizabeth Beckie,Regular Play,Manchester City WFC,Right Wing,0.24573769,Normal,Head,Open Play,Off T,False
1801,1,31,"[116.5, 38.0]",,Caroline Weir,From Throw In,Manchester City WFC,Left Center Midfield,0.48444533,Volley,Right Foot,Open Play,Blocked,True
